cid	Job Title	STYRK 08	STYRK 08 label
71641	Elektromekanisk/elektronikk montør	8212	montørar av elektriske og elektroniske produkt
246548	Montør (elektrisk utstyr)	8212	montørar av elektriske og elektroniske produkt
152504	Montør (elektromekanisk utstyr)	8212	montørar av elektriske og elektroniske produkt
67134	Markisemontør	8219	Andre montørar
22880	Montør	8219	Andre montørar
67312	Transportarbeidarar og operatørar av mobile maskiner mm.	83	Transportarbeidarar og operatørar av mobile maskiner mm.
67314	Lokomotiv og T-baneførarar mm.	8311	Lokomotiv og T-baneførarar
222507	Lokomotivkontrollør	8311	Lokomotiv og T-baneførarar
102914	T-banefører	8311	Lokomotiv og T-baneførarar
19731	Lokomotivfører	8311	Lokomotiv og T-baneførarar
254335	Lokomotivførerassistent	8311	Lokomotiv og T-baneførarar
114488	Skifteformann (jernbane)	8312	Jernbanetrafikkoperatørar
22157	Stillverksbetjent	8312	Jernbanetrafikkoperatørar
168286	Signaloperatør	8312	Jernbanetrafikkoperatørar
102630	Railway Signalman	8312	Jernbanetrafikkoperatørar
102070	Togbremsar	8312	Jernbanetrafikkoperatørar
168287	Sporskifter	8312	Jernbanetrafikkoperatørar
162378	Skiftekontrollør	8312	Jernbanetrafikkoperatørar
102072	Skiftekonduktør	8312	Jernbanetrafikkoperatørar
66484	Bil-, drosje- og varebilførere	832_x000D_
8322	Bil-, drosje- og varebilførarar_x000D_
Bil-, drosje- og varebilførarar
312947	Reservesjåfør (drosje)	8322	Bil-, drosje- og varebilførarar
34965	Privatsjåfør	8322	Bil-, drosje- og varebilførarar
20468	Pizzabud	8322	Bil-, drosje- og varebilførarar
136273	Uber-sjåfør	8322	Bil-, drosje- og varebilførarar
19730	Taxisjåfør	8322	Bil-, drosje- og varebilførarar
20464	Bilbud	8322	Bil-, drosje- og varebilførarar
20466	Motorsykkelbod	8322	Bil-, drosje- og varebilførarar
19750	Varebilsjåfør	8322	Bil-, drosje- og varebilførarar
102924	Budbilsjåfør	8322	Bil-, drosje- og varebilførarar
102858	Bilsjåfør	8322	Bil-, drosje- og varebilførarar
67318	Lastebil-, buss- og trikkeførarar	833	Lastebil-, buss- og trikkeførarar
19735	Bussjåfør	8331	Bussjåfører og trikkeførarar
45682	Trikkesjåfør	8331	Bussjåfører og trikkeførarar
245297	Russebussjåfør	8331	Bussjåfører og trikkeførarar
66483	Bussjåfører og trikkeførarar	8331	Bussjåfører og trikkeførarar
122297	Rutebilsjåfør	8331	Bussjåfører og trikkeførarar
312569	Bokbussfører	8331	Bussjåfører og trikkeførarar
224753	Trailerekspeditør	8332	Lastebil- og trailersjåførar
42381	Tankbilsjåfør	8332	Lastebil- og trailersjåførar
19728	Yrkessjåfør	8332	Lastebil- og trailersjåførar
19733	Lastebilsjåfør	8332	Lastebil- og trailersjåførar
312547	Reservesjåfør (vogntog)	8332	Lastebil- og trailersjåførar
95757	Bilberger	8332	Lastebil- og trailersjåførar
102925	Tankølsjåfør	8332	Lastebil- og trailersjåførar
67317	operatørar av mobile maskinar mm.	834	operatørar av mobile maskinar mm.
62738	Traktorførar	8341	Jordbruks- og skogbruksmaskinførarar
69827	Skurtreskerfører	8341	Jordbruks- og skogbruksmaskinførarar
252015	Trehogstmaskinoperatør	8341	Jordbruks- og skogbruksmaskinførarar
66490	Jordbruks- skogbruksmaskinførere	8341	Jordbruks- og skogbruksmaskinførarar
107697	Graver (kirkegård)	8341	Jordbruks- og skogbruksmaskinførarar
21454	Skogbruksmaskinfører	8341	Jordbruks- og skogbruksmaskinførarar
111260	Ismaskinfører	8342	Anleggsmaskinførarar
70291	Asfaltmaskinkjører	8342	Anleggsmaskinførarar
312499	Anleggsmaskinfører (lærling)	8342	Anleggsmaskinførarar
67063	Asfaltverksførar	8342	Anleggsmaskinførarar
36497	Minigraverfører	8342	Anleggsmaskinførarar
67304	Fagarbeidar (veg- og anleggsarbeid)	8342	Anleggsmaskinførarar
312491	Lærling (asfaltarbeider)	8342	Anleggsmaskinførarar
23474	Banemontørlærling	8342	Anleggsmaskinførarar
19740	Gravemaskinkjører	8342	Anleggsmaskinførarar
152104	Muddermaskinfører	8342	Anleggsmaskinførarar
67030	Bulldosersjåfør	8342	Anleggsmaskinførarar
103118	Veghøvelkjører	8342	Anleggsmaskinførarar
22746	Banemontør	8342	Anleggsmaskinførarar
67071	Hjullastersjåfør	8342	Anleggsmaskinførarar
22733	Anleggsmaskinfører	8342	Anleggsmaskinførarar
19756	Veivalskjører	8342	Anleggsmaskinførarar
111278	Løypekjører	8342	Anleggsmaskinførarar
72493	Vegmerkar	8342	Anleggsmaskinførarar
19752	Dumperkjører	8342	Anleggsmaskinførarar
53004	Asfaltør	8342_x000D_
9312	Anleggsmaskinførarar_x000D_
Hjelpearbeidarar i anlegg
103207	Driftsleder (skiheis)	8343	Kran- og heisførarar mm.
103184	Skiheismedarbeider (ski- og stolheiser)	8343	Kran- og heisførarar mm.
103210	Mobilkranfører	8343	Kran- og heisførarar mm.
19755	Tårnkranfører	8343	Kran- og heisførarar mm.
23025	Skiheismedarbeider	8343	Kran- og heisførarar mm.
103160	Byggekranfører	8343	Kran- og heisførarar mm.
67145	Slusevakt	8343	Kran- og heisførarar mm.
19753	Taubanefører	8343	Kran- og heisførarar mm.
19747	Kranfører	8343	Kran- og heisførarar mm.
103183	Traverskranfører	8343	Kran- og heisførarar mm.
128638	Brooperatør	8343	Kran- og heisførarar mm.
66489	Kran- og heisfører	8343	Kran- og heisførarar mm.
67791	Havnekranfører	8343	Kran- og heisførarar mm.
19754	Truckfører	8344	Truckførarar
66549	Dekksmannskap	835_x000D_
8350	Dekks- og maskinmannskap (skip)_x000D_
Dekks- og maskinmannskap (skip)
102115	Dekksgutt	8350	Dekks- og maskinmannskap (skip)
102117	Jungmann	8350	Dekks- og maskinmannskap (skip)
102135	Maskinpasser (skip)	8350	Dekks- og maskinmannskap (skip)
268986	Skipsmekanikeraspirant	8350	Dekks- og maskinmannskap (skip)
23545	Matroslærling	8350	Dekks- og maskinmannskap (skip)
102082	Pumpemann	8350	Dekks- og maskinmannskap (skip)
118434	Motormann	8350	Dekks- og maskinmannskap (skip)
169782	Smører (skip)	8350	Dekks- og maskinmannskap (skip)
68660	Lettmatros	8350	Dekks- og maskinmannskap (skip)
31070	Matros	8350	Dekks- og maskinmannskap (skip)
312443	Maskinassistent (skip)	8350	Dekks- og maskinmannskap (skip)
22975	Båtsmann	8350	Dekks- og maskinmannskap (skip)
70057	Båtmekaniker (fiskebåt)	8350	Dekks- og maskinmannskap (skip)
67115	Reinhaldarar, hjelpearbeidarar mm.	9	Renholdere, hjelpearbeidere mv.
67307	Reinhaldarar mm.	91	Reinhaldarar mm.
54342	Reinhaldarar	911	Reinhaldarar
34764	Leieande reinhaldar (privatheim)	9111	Reinhaldarar i private heimar
54344	Reinhaldarar i private heimar	9111	Reinhaldarar i private heimar
20471	Renholder (privathjem)	9111_x000D_
9112	Reinhaldarar i private heimar_x000D_
Reinhaldarar i verksemder
20473	Flyrengjører	9112	Reinhaldarar i verksemder
76631	Renholdsinspektør	9112	Reinhaldarar i verksemder
312076	Avdelingsassistent (renhold)	9112	Reinhaldarar i verksemder
103578	Renholdsassistent	9112	Reinhaldarar i verksemder
70410	Ledende renholder (bedrifter)	9112	Reinhaldarar i verksemder
111169	Kontorrengjører	9112	Reinhaldarar i verksemder
111163	Avdelingsbetjent	9112	Reinhaldarar i verksemder
126170	Romholder	9112	Reinhaldarar i verksemder
45801	Stuepike	9112	Reinhaldarar i verksemder
129999	Hotellrengjører	9112	Reinhaldarar i verksemder
54345	Reinhaldarar i verksemder	9112	Reinhaldarar i verksemder
173570	Forpleiningsassistent (skip)	9112_x000D_
9412	Reinhaldarar i verksemder_x000D_
Kjøkenassistentar
54343	Bilvaskarar, vinduspussarar mm.	912	Bilvaskarar, vinduspussarar mm.
104115	Hjelpearbeider (Bensinstasjon)	9122	Bilvaskarar
20472	Renholder (kjøretøy)	9122	Bilvaskarar
313894	Utstyrsmontør	9122	Bilvaskarar
243052	Bilpleier	9122	Bilvaskarar
52008	Bilvasker	9122	Bilvaskarar
116942	Smører (Bilklargjøring)	9122	Bilvaskarar
130032	Vinduspusser	9123	Vinduspussarar
54341	Andre reingjerarar	9129	Andre reingjerarar
228280	Graffitifjerner	9129	Andre reingjerarar
236647	Graffitifjernar (høytrykkspyler)	9129	Andre reingjerarar
103736	Tepperenser	9129	Andre reingjerarar
54346	Hjelpearbeider i jordbruk, skogbruk og fiske	92_x000D_
921	Hjelpearbeidarar i jordbruk, skogbruk og fiske_x000D_
Hjelpearbeidarar i jordbruk, skogbruk og fiske
23205	Innhøstingsarbeider	9211	Hjelpearbeidarar i nyttevekstproduksjon
48674	Jordbærplukker	9211	Hjelpearbeidarar i nyttevekstproduksjon
63856	Hjelpearbeidarar i nyttevekstproduksjon	9211	Hjelpearbeidarar i nyttevekstproduksjon
239755	Potetplukker	9211	Hjelpearbeidarar i nyttevekstproduksjon
251656	Moseplukker	9211	Hjelpearbeidarar i nyttevekstproduksjon
22630	Bærplukker	9211	Hjelpearbeidarar i nyttevekstproduksjon
90804	Soppsanker	9211	Hjelpearbeidarar i nyttevekstproduksjon
311530	Reingjeter	9212	Hjelpearbeidarar i husdyrproduksjon
122177	Eggplukker	9212	Hjelpearbeidarar i husdyrproduksjon
126388	Stallarbeider	9212	Hjelpearbeidarar i husdyrproduksjon
90284	Stallmann	9212	Hjelpearbeidarar i husdyrproduksjon
21171	Gjeter	9212	Hjelpearbeidarar i husdyrproduksjon
181021	Stallmedarbeider	9212	Hjelpearbeidarar i husdyrproduksjon
90301	Sauegjeter	9212	Hjelpearbeidarar i husdyrproduksjon
90344	Kyllingplukker	9212	Hjelpearbeidarar i husdyrproduksjon
23207	Stallgutt	9212	Hjelpearbeidarar i husdyrproduksjon
66284	Hjelpearbeidarar i husdyrproduksjon	9212	Hjelpearbeidarar i husdyrproduksjon
23158	Gårdsarbeider	9212_x000D_
9213_x000D_
9214	Hjelpearbeidarar i husdyrproduksjon_x000D_
Hjelpearbeidarar i kombinasjonsbruk_x000D_
Hjelpearbeidarar i gartneri mm.
23391	Bondelærling	9213	Hjelpearbeidarar i kombinasjonsbruk
66283	Hjelpearbeidarar i kombinasjonsbruk	9213	Hjelpearbeidarar i kombinasjonsbruk
90832	Hjelpearbeider (planteskole)	9214	Hjelpearbeidarar i gartneri mm.
23180	Hjelpearbeider (gartneri)	9214	Hjelpearbeidarar i gartneri mm.
313816	Gårdshjelp (dyrking av hagebruksvekster)	9214	Hjelpearbeidarar i gartneri mm.
90837	Gartneriassistent	9214	Hjelpearbeidarar i gartneri mm.
69792	Kirkegårdsarbeider	9214	Hjelpearbeidarar i gartneri mm.
311532	Vedpakker	9215	Hjelpearbeidarar i skogbruk
170905	Vedsamler	9215	Hjelpearbeidarar i skogbruk
23142	Hjelpearbeider i skogbruk	9215	Hjelpearbeidarar i skogbruk
66272	Hjelpearbeider (Fiske)	9216	Hjelpearbeidarar innan havbruk
313813	Sorterer (havbunnsprøver)	9216	Hjelpearbeidarar innan havbruk
67035	Hjelpearbeidarar i bergverk, industri, bygg og anlegg og transport	93	Hjelpearbeidarar i bergverk, industri, bygg og anlegg og transport
67036	Hjelpearbeidarar i bergverk, bygg og anlegg	931	Hjelpearbeidarar i bergverk, bygg og anlegg
114711	Hjelpearbeider (steinbrudd)	9311	Hjelpearbeidarar i bergverk
91015	Hjelpearbeider (gruvedrift)	9311	Hjelpearbeidarar i bergverk
66570	Hjelpearbeidarar i bergverk	9311	Hjelpearbeidarar i bergverk
23626	Lærling (vei- og anleggsarbeid)	9312	Hjelpearbeidarar i anlegg
22829	Vei- og anleggsarbeider	9312	Hjelpearbeidarar i anlegg
69800	Hjelpearbeider (vei)	9312	Hjelpearbeidarar i anlegg
95449	Vedlikeholdsassistent	9312	Hjelpearbeidarar i anlegg
23194	Hjelpearbeider i anlegg	9312	Hjelpearbeidarar i anlegg
23625	Vei- og anleggsarbeidslærling	9312	Hjelpearbeidarar i anlegg
23182	Hjelpearbeider (bygg)	9313	Hjelpearbeidarar i bygg
180809	Hjelpearbeider VVS	9313	Hjelpearbeidarar i bygg
23175	Hjelpearbeidar (bygg og anlegg)	9313	Hjelpearbeidarar i bygg
313807	Hotellgårdsgutt	9313	Hjelpearbeidarar i bygg
67033	Hjelpearbeidarar i industri	932	Hjelpearbeidarar i industri
22664	Pakker	9321	Handpakkarar mm.
312003	Skiftleder pakking	9321	Handpakkarar mm.
99113	Hjelpearbeider (bryggeri)	9329	Andre hjelpearbeidarar i industri
23190	Andre hjelpearbeidarar i industri	9329	Andre hjelpearbeidarar i industri
69293	Hjelpearbeider (elektromekanisk industri)	9329	Andre hjelpearbeidarar i industri
117220	Vedlikeholdsmedarbeider (industri)	9329	Andre hjelpearbeidarar i industri
311557	Altmuligmann (industri)	9329	Andre hjelpearbeidarar i industri
311565	Hjelpearbeider (elektrokjemisk industri)	9329	Andre hjelpearbeidarar i industri
153637	Hjelpearbeider (industri)	9329	Andre hjelpearbeidarar i industri
102283	Flaskesorterer	9329	Andre hjelpearbeidarar i industri
67029	Hjelpearbeidarar innan transport og lager	933	Hjelpearbeidarar innan transport og lager
66488	Førere av ikke-motoriserte kjøretøy	9331	Førarar av ikkje-motoriserte kjøretøy
39151	Fører (hest og kjerre)	9331	Førarar av ikkje-motoriserte kjøretøy
66550	Godshåndterer (ufaglært)	9333	Laste- og lossearbeidarar
166082	Tankningsoperatør (flyplass)	9333	Laste- og lossearbeidarar
66686	Sjauer	9333	Laste- og lossearbeidarar
102289	Kaiarbeider	9333	Laste- og lossearbeidarar
94539	Bryggearbeider	9333	Laste- og lossearbeidarar
22680	Flyttemedarbeider	9333	Laste- og lossearbeidarar
122161	Hjelpearbeider (lager)	9333_x000D_
9334	Laste- og lossearbeidarar_x000D_
Varepåfyllarar
228532	Bøssebærer	9334	Varepåfyllarar
23206	Varepåfyller	9334	Varepåfyllarar
181056	Handlevognrydder	9334	Varepåfyllarar
54348	Food Preparer	94_x000D_
941	Kjøkenassistentar_x000D_
Kjøkenassistentar
66691	Kantinemedarbeider	9412	Kjøkenassistentar
66636	Kjøkkenassistent	9412	Kjøkenassistentar
23176	Cateringassistent	9412	Kjøkenassistentar
217814	Kjøkkenhjelp	9412	Kjøkenassistentar
103569	Oppvaskhjelp (Husholdninng)	9412	Kjøkenassistentar
107646	Ryddehjelp (frisørsalong)	9412	Kjøkenassistentar
44733	Serveringshjelp	9412	Kjøkenassistentar
104843	Tapper (serveringssted)	9412	Kjøkenassistentar
21852	Kjøkkenarbeider	9412	Kjøkenassistentar
21870	Oppvaskhjelp	9412	Kjøkenassistentar
189511	Koldkjøkkenassistent	9412	Kjøkenassistentar
54349	Street and related sales and service workers	95	Reklamedistributørar mm.
67011	Gatearbeidende reklamedistributørar mm.	95_x000D_
951_x000D_
9510	Reklamedistributørar mm._x000D_
Reklamedistributørar mm._x000D_
Reklamedistributørar mm.
311911	Utdeler (gratisavis)	9510	Reklamedistributørar mm.
102428	Reklamedistributør mv.	9510	Reklamedistributørar mm.
118799	Distributør (reklame o.l.)	9510_x000D_
9621	Reklamedistributørar mm._x000D_
Bod mm.
54350	Renovasjons- og gjenvinningsarbeidarar mm.	96	Renovasjons- og gjenvinningsarbeidarar mm.
66564	Renovasjonsarbeider	9611	Renovasjonsarbeidarar
68696	Driftsleder (renovasjon)	9611	Renovasjonsarbeidarar
311872	Saneringsarbeider	9611	Renovasjonsarbeidarar
111313	Sjåfør (slamsugebil)	9611	Renovasjonsarbeidarar
311863	Skadesaneringsarbeider	9611	Renovasjonsarbeidarar
111289	Sjåfør (renovasjonsbil)	9611	Renovasjonsarbeidarar
54133	Fagarbeider avfall og recycling (avfallsdeponi)	9611	Renovasjonsarbeidarar
70773	Bilopphugger	9611	Renovasjonsarbeidarar
66986	Søppeltømmer	9611	Renovasjonsarbeidarar
66830	Søppelkjører	9611	Renovasjonsarbeidarar
23596	Gjenvinningsoperatørlærling	9612	Gjenvinningsarbeidarar
118439	Gjenvinningsarbeider (miljøstasjon)	9612	Gjenvinningsarbeidarar
66563	Gjenvinningsarbeider (sortering)	9612	Gjenvinningsarbeidarar
22930	Gjenvinningsarbeider	9612	Gjenvinningsarbeidarar
153246	Gatefeiar mm.	9613	Gatefeiarar mm.
312135	Brøytebilsjåfør	9613	Gatefeiarar mm.
130070	Gatefeier	9613	Gatefeiarar mm.
66947	Annen hjelpearbeider	962	Andre hjelpearbeidarar
20461	Varebud	9621	Bod mm.
102430	Avisbud	9621	Bod mm.
66485	Bod mm.	9621	Bod mm.
20465	Sykkelbud	9621	Bod mm.
22678	Avis- og reklamebrosjyrebud	9621	Bod mm.
179903	Pikkolo	9621	Bod mm.
102434	Kontorbod	9621	Bod mm.
20470	Bod	9621	Bod mm.
102944	Avisbud (bil)	9621	Bod mm.
225955	Hjelpearbeider (vedlikehold)	9622	Altmoglegmenn
51493	Altmuligmann (privathjem)	9622	Altmoglegmenn
23295	Altmuligmann	9622	Altmoglegmenn
66688	Altmuligmann (hotell og restaurant)	9622	Altmoglegmenn
70020	Vareautomatoperatør (påfyller)	9623	Målaravlesarar mm.
101551	Værobservatør	9623	Målaravlesarar mm.
66486	Måleravlesere mv.	9623	Målaravlesarar mm.
95404	Måleravlesar	9623	Målaravlesarar mm.
103878	Automatpåfyller	9623	Målaravlesarar mm.
23200	Andet manuelt arbejde	9629	Andre hjelpearbeidarar
21177	Garderobebetjent	9629	Andre hjelpearbeidarar
70178	Toalettvakt	9629	Andre hjelpearbeidarar
221662	Garderobebetjent (dame- og herregarderobe)	9629	Andre hjelpearbeidarar
152160	Billettkontrollør	9629	Andre hjelpearbeidarar
